"iso","scope","quintile","gender","population","population_perc","ave_income_pc","max_income_pc","ave_hh_income","max_hh_income","access_water_piped_house","access_water_piped_plot","access_water_other_min","access_water_other_max","access_water_daily","access_san_exclusive","access_sewer","access_septic","access_latrine_min","access_latrine_max","access_sewer_exclusive","access_septic_exclusive","access_latrine_exclusive_min","access_latrine_exclusive_max","access_water_piped_house_daily","access_water_piped_plot_daily","hygiene_defecation","access_latrines_unimproved_min","access_latrines_unimproved_exclusive_min","access_water","year"
"URY","country","1","female",NA,NA,6191.22506085305,9800,22824.1116574928,86155.9999389648,0.949294494830867,0.0197335710734308,0.0249712825963962,0.0249712825963962,NA,0.961012909973083,0.508906681296826,0.464990484681194,NA,NA,0.496793937627514,0.449611672124402,NA,NA,NA,NA,0.120364496716786,NA,NA,0.993999348500694,2018
"URY","country","2","male",NA,NA,12230.8606185696,14940,38180.6026827789,127800,0.890983261658715,0.00928560730867156,0.0917221164338133,0.0917221164338133,NA,0.980501651012359,0.501066204525842,0.489833615039546,NA,NA,0.491880442457049,0.485140888765271,NA,NA,NA,NA,0.0363793263299029,NA,NA,0.9919909854012,2018
"URY","country","2","female",NA,NA,12227.7128433955,14936,33334.776439838,145344,0.958645302525801,0.00629150646627053,0.0294891370334259,0.0294891370334259,NA,0.976554020493387,0.600535329936165,0.390652881767509,NA,NA,0.587887930241542,0.383680715244946,NA,NA,NA,NA,0.0377214444710168,NA,NA,0.994425946025497,2018
"URY","country","3","male",NA,NA,17953.6003299184,21612,50141.5003223288,156554,0.909672313483915,0.00334388546657541,0.0811159593885467,0.0811159593885467,NA,0.982275268081223,0.581009012092174,0.411668663016199,NA,NA,0.572317761806982,0.405216176135067,NA,NA,NA,NA,0.0205124914442163,NA,NA,0.994132158339037,2018
"URY","country","3","female",NA,NA,17977.3494920813,21606.3330078125,43970.525412568,168400,0.969134040927544,0.00111386252543013,0.0274691386436653,0.0274691386436653,NA,0.985611841923576,0.668289898831825,0.329012896871059,NA,NA,0.658347985381705,0.32549640526185,NA,NA,NA,NA,0.0141304047647541,NA,NA,0.997717042096639,2018
"URY","country","4","male",NA,NA,26778.5615693799,33500,67338.3031916674,214833.328125,0.942734096399402,0.000826814678476935,0.0537429541010008,0.0537429541010008,NA,0.987755953065685,0.679727942022317,0.317662199470839,NA,NA,0.670100943287703,0.315677844242494,NA,NA,NA,NA,0.00686615667778673,NA,NA,0.99730386517888,2018
"URY","country","4","female",NA,NA,26904.213623159,33500,60433.8106548475,195000,0.978154367305311,0,0.0203431193997232,0.0203431193997232,NA,0.987333357616377,0.747987542798864,0.250127485976543,NA,NA,0.737151234792744,0.248297151599038,NA,NA,NA,NA,0.00217636774240548,NA,NA,0.998497486705034,2018
"URY","country","5","male",NA,NA,58461.1682698751,1816916,122522.602424812,3626400,0.969693029035451,0,0.0269403324736123,0.0269403324736123,NA,0.991410014665829,0.806548328601256,0.192071783090227,NA,NA,0.799424926129016,0.191060346633723,NA,NA,NA,NA,0.00238410021890375,NA,NA,0.996633361509063,2018
"URY","country","5","female",NA,NA,55964.104737251,927000,101651.32297822,2160000,0.987799248766801,0.000153867040774766,0.0113771100149342,0.0113771100149342,NA,0.992922116124361,0.85024211431416,0.149142417522741,NA,NA,0.844413268769516,0.147893379191745,NA,NA,NA,NA,0.0014481603837625,NA,NA,0.99933022582251,2018
"URY","urban","1","male",NA,NA,6599.73351367413,9797.5,25582.5206716056,88600,0.964637040342373,0.0151512078372513,0.0120378070299982,0.0120378070299982,NA,0.957477232622761,0.518974504594041,0.460164695860292,NA,NA,0.502139829219317,0.444810660608888,NA,NA,NA,NA,0.0772265379388678,NA,NA,0.991826055209622,2018
"URY","urban","2","male",NA,NA,12247.1204823456,14940,38596.5185326632,126800,0.980054621408928,0.0092018993786101,0.00721307107444308,0.00721307107444308,NA,0.97952172961451,0.615014226307726,0.37803914851504,NA,NA,0.603728339375946,0.373395377163683,NA,NA,NA,NA,0.0282147173294508,NA,NA,0.996469591861981,2018
"URY","urban","3","male",NA,NA,17974.5484487531,21612,50793.6666423437,156554,0.987719742458222,0.00359907400708963,0.00638428705780221,0.00638428705780221,NA,0.980404036750344,0.698283657671996,0.296091658829487,NA,NA,0.687974752224553,0.289671200173624,NA,NA,NA,NA,0.016005932142082,NA,NA,0.997703103523114,2018
