"iso","scope","quintile","gender","population","population_perc","ave_income_pc","max_income_pc","ave_hh_income","max_hh_income","access_water_piped_house","access_water_piped_plot","access_water_other_min","access_water_other_max","access_water_daily","access_san_exclusive","access_sewer","access_septic","access_latrine_min","access_latrine_max","access_sewer_exclusive","access_septic_exclusive","access_latrine_exclusive_min","access_latrine_exclusive_max","access_water_piped_house_daily","access_water_piped_plot_daily","hygiene_defecation","access_latrines_unimproved_min","access_latrines_unimproved_exclusive_min","access_water"
"HND","rural","total","female",NA,NA,NA,NA,NA,NA,0.31346810146485,0.495143082464865,0.00675324673131081,0.0784415584244377,NA,0.788831168833777,0.0299999999768268,0.323376622989735,0.447662338025451,0.447662338025451,0.0299999999768268,0.307662337361153,0.383376623715828,0.383376623715828,NA,NA,0.111688311662229,0.087272727345758,0.0677922077799691,0.887052742354152
"HND","country","1","male",NA,NA,393.576648458114,760,1860.23646845004,7630,0.241726757870581,0.471129279466424,0.00305823218202329,0.110311674511476,NA,0.734564339514659,0.101216827063655,0.131648675566483,0.498378462244838,0.498378462244838,0.0877017762328835,0.123449479064323,0.447406963118315,0.447406963118315,NA,NA,0.177969908002921,0.0907861271221038,0.0760061210991381,0.823167711848481
"HND","country","1","female",NA,NA,403.696176709752,760,1919.17050482838,10900,0.31103696896196,0.512429462750382,0.0119033247973229,0.078858211463251,NA,0.764576618892397,0.241558563203688,0.185259451558182,0.334817532274733,0.334817532274733,0.212067334929085,0.175247692743868,0.299056153190111,0.299056153190111,NA,NA,0.132933590998047,0.10543086196535,0.0782054380293337,0.902324643175593
"HND","country","2","male",NA,NA,1137.9372432995,1554.33333333333,5172.96976249228,17300,0.28982604519493,0.500322140709226,0.0064932221043438,0.0630902839957578,NA,0.781016297357545,0.147564410027639,0.210940862411546,0.445626334324675,0.445626334324675,0.124991435524096,0.192528552535345,0.384203672925877,0.384203672925877,NA,NA,0.0943844474495656,0.101483945786575,0.0792926363722278,0.853238469899913
"HND","country","2","female",NA,NA,1159.31713019981,1553.42442830404,4713.4903089164,13300.0000305176,0.34217278066779,0.500570180275043,0,0.0596865224246204,NA,0.798379830469639,0.214329770139696,0.272018782577872,0.355474016260037,0.355474016260037,0.18614098829358,0.261250204671397,0.295086402423666,0.295086402423666,NA,NA,0.0828266774195842,0.0753507536028108,0.0559022350809953,0.902429483367453
"HND","country","3","male",NA,NA,2050.86753784489,2660,9090.01168151728,29266.6665039062,0.416914152898149,0.429641707655888,0.00250947033946253,0.0593377784212532,NA,0.871710098511285,0.340930095642729,0.256025650584307,0.255707728369999,0.255707728369999,0.304437552484184,0.240225727730789,0.236245382732779,0.236245382732779,NA,NA,0.0383241641658046,0.109012361237161,0.0908014355635335,0.90589363897529
"HND","country","3","female",NA,NA,2050.88741993886,2654.0740737915,8525.49262529018,26400,0.523315474117934,0.37403600171553,0.00310918906674097,0.0291834492664507,NA,0.883467678692652,0.444219595433392,0.254125813065731,0.213916633114812,0.213916633114812,0.41011561325134,0.226031252474723,0.190826330468925,0.190826330468925,NA,NA,0.0231848653813341,0.0645530930047311,0.0564944824976636,0.926534925099915
"HND","country","4","male",NA,NA,3555.16189052719,4820,14195.2503644932,59566.6666717529,0.576883722822326,0.34637741374461,0.00111505043985588,0.0250513643852804,NA,0.891473019368459,0.469008786513796,0.282052687510545,0.164963889553973,0.164963889553973,0.425692713537101,0.263877629695535,0.143070929156416,0.143070929156416,NA,NA,0.0176520467042838,0.0663225897174023,0.0588317469794075,0.948312500952216
"HND","country","4","female",NA,NA,3656.50638654671,4821,14104.973666893,47953.3333435059,0.599490661593029,0.320345356117233,0,0.0247858887600655,NA,0.903170660594528,0.54817592067846,0.290544458522976,0.107627983569572,0.107627983569572,0.499497930544926,0.274220719118109,0.0939064302788766,0.0939064302788766,NA,NA,0.0114798081059094,0.0421718291230835,0.035545580652616,0.944621906470328
"HND","country","5","male",NA,NA,10494.349830744,253339.812505086,32054.8658453609,760019.437515259,0.764497156385691,0.180598042011168,0.00250780328170409,0.0275834791936782,NA,0.926310557153661,0.661096247923867,0.237283464340542,0.065306863746852,0.065306863746852,0.617273944218183,0.225237800565627,0.0619624365801678,0.0619624365801678,NA,NA,0.0126564313921366,0.0236569925966031,0.0218363757896832,0.972678677590538
"HND","country","5","female",NA,NA,9479.15712520409,131232.395833333,24884.1550387094,787394.375,0.780640059832047,0.187336432447414,0,0.00862695074429198,NA,0.9370044027149,0.743444847242889,0.170002866962568,0.0510120912910664,0.0510120912910664,0.704231339183992,0.168050245437813,0.0358706578314674,0.0358706578314674,NA,NA,0.00195262152475477,0.0335875729787225,0.028852160261628,0.976603443023752
"HND","urban","1","male",NA,NA,304.014983223418,755.55556233724,1286.41811380208,6000,0.568044036511211,0.325132525578333,0,0.0238974112766096,NA,0.88347327248957,0.565633989313145,0.165907958738875,0.179484059626795,0.179484059626795,0.509979710188208,0.144117115501396,0.165881277996164,0.165881277996164,NA,NA,0.0189941347686394,0.069979857552547,0.0634951688038032,0.917073973366154
"HND","urban","2","male",NA,NA,1185.91716569764,1551.8148159451,5607.65141060114,13966.3333435059,0.384370535198217,0.517912512883548,0.0021498873577517,0.00932845855374791,NA,0.79740271966294,0.427896624258776,0.23109429607599,0.18322536764388,0.18322536764388,0.357942138636543,0.198772306391794,0.159955008024897,0.159955008024897,NA,NA,0.0463106428632498,0.111473069158105,0.080733266609706,0.911611506635513
"HND","urban","3","male",NA,NA,2061.70838180368,2660,9191.52834790524,25800,0.492943740445623,0.397402656726205,0.0022665381077017,0.0267623118791684,NA,0.895302800995875,0.531588258166903,0.215210210249942,0.127768962564144,0.127768962564144,0.473315988806167,0.200760153636014,0.122797328060457,0.122797328060457,NA,NA,0.00446751770409486,0.120965051314916,0.0984293304932372,0.917108709050996
"HND","urban","4","male",NA,NA,3583.83442169537,4820,14644.4673690944,59566.6666717529,0.627668972225505,0.335460124855778,0,0.00753973144121616,NA,0.899457781601064,0.615460891222212,0.209422094111727,0.10967169446896,0.10967169446896,0.558765003849732,0.192571602366504,0.0935281932529182,0.0935281932529182,NA,NA,0.00399367599376338,0.0614516442033373,0.0545929821319092,0.970668828522499
"HND","urban","5","male",NA,NA,10909.0247579503,253339.812505086,33071.6874792575,760019.437515259,0.795169146814021,0.174809898993363,0.00162898307223747,0.00824350781117416,NA,0.924749824557964,0.766506714439613,0.174440868458263,0.0299831391047156,0.0299831391047156,0.714566088756151,0.164193892982069,0.0273625429867687,0.0273625429867687,NA,NA,0.00962748662831482,0.0194417913690933,0.0186272998329746,0.978222553618558
"HND","urban","1","female",NA,NA,369.041421775377,760,1835.72878577876,7387.916015625,0.453761915615817,0.479634760652815,0,0.0473096685175413,NA,0.875396002533234,0.645755267356182,0.174077068939145,0.105525461651302,0.105525461651302,0.564040569537416,0.169894847486675,0.0943890644086738,0.0943890644086738,NA,NA,0.0228095942723786,0.0518326077809923,0.047071521100469,0.980706344786174
"HND","urban","2","female",NA,NA,1193.69299130546,1553.42442830404,5259.31569634403,13300.0000305176,0.402832791829932,0.483638938414081,0,0.0345871324995766,NA,0.876487388243677,0.412865343388365,0.289253579057118,0.204422837442317,0.204422837442317,0.356617034937574,0.286933522679814,0.18324815818361,0.18324815818361,NA,NA,0.0223869107185009,0.0710713293936991,0.0496886724426784,0.921058862743589
"HND","urban","3","female",NA,NA,2076.64111204553,2654.0740737915,8841.44027562063,26400,0.592360480682829,0.321455473559272,0.00167009654323753,0.0236262163014518,NA,0.871349098312167,0.614268196559929,0.218684105731383,0.0873627340017628,0.0873627340017628,0.565734487492082,0.185589014754476,0.0737850443206172,0.0737850443206172,NA,NA,0.0247307455811119,0.054954218125813,0.0462405517449921,0.937442170543553
"HND","urban","4","female",NA,NA,3663.30853729675,4821,14474.4279199923,47953.3333435059,0.654945131243073,0.293464211210949,0,0.00705922608132101,NA,0.908969188719387,0.674638029168323,0.216914181485604,0.066295474926017,0.066295474926017,0.613359919268668,0.19935179031399,0.0614666835393774,0.0614666835393774,NA,NA,0.00150899732374517,0.0406433170963112,0.0347907955973519,0.955468568535343
"HND","urban","5","female",NA,NA,9720.50893505057,131232.395833333,25592.5113024279,787394.375,0.817082833479706,0.161184618316286,0,0.00312549617722739,NA,0.941017910835348,0.830318105835365,0.112762400459426,0.0190088529733981,0.0190088529733981,0.786057414037344,0.112762400459426,0.00963236487866865,0.00963236487866865,NA,NA,0,0.0379106407318102,0.0325657314599095,0.981392947973219
"HND","rural","1","male",NA,NA,410.253954899436,760,1967.08736852031,7630,0.181198752686225,0.498209954792751,0.00362770657862658,0.126402902215789,NA,0.706835959291211,0.0147375581582867,0.125269243446403,0.557759891352334,0.557759891352334,0.00906926655894569,0.119600951847062,0.499829951341923,0.499829951341923,NA,NA,0.207572837783497,0.0946604692594788,0.0783357895432799,0.805811609694764
"HND","rural","2","male",NA,NA,1117.38620411284,1554.33333333333,4986.78439291466,17300,0.249230769074977,0.492769230799357,0.00835358448336718,0.0861178614944557,NA,0.773997569729502,0.0274908869373163,0.202308626587012,0.558019441260617,0.558019441260617,0.0252126366236707,0.189854191599307,0.480255164249528,0.480255164249528,NA,NA,0.114975698800633,0.0972053464144222,0.0786755772569959,0.82811786136879
"HND","rural","3","male",NA,NA,2034.13907652962,2655.55555555556,8933.36173498339,29266.6665039062,0.301128145716164,0.478738790816491,0.00288433805794389,0.109604845630021,NA,0.835304297234512,0.0467262764243216,0.319007787149944,0.453129506844335,0.453129506844335,0.0438419383663777,0.301124891305062,0.411306605004149,0.411306605004149,NA,NA,0.0905682147906993,0.0905682147906993,0.0790308625589237,0.889471782162675
"HND","rural","4","male",NA,NA,3475.83731347578,4800,12952.4598802738,38200,0.43763124675116,0.376312474172982,0.00419991602126404,0.0734985303721208,NA,0.869382612238292,0.0638387233566789,0.482990339947346,0.317933641810481,0.317933641810481,0.0575388493247828,0.461150776803308,0.280134397619104,0.280134397619104,NA,NA,0.0554388913141508,0.0797984035713439,0.0705585884910976,0.887442251296262
"HND","rural","5","male",NA,NA,8255.95491995986,24739.5,26566.1125565544,112166.669250488,0.598977355787005,0.211833454671539,0.00725163165256124,0.131979695789074,NA,0.934735315126949,0.0920957216999869,0.57650471350321,0.255982596185248,0.255982596185248,0.0920957216999869,0.554749818545526,0.248730964532687,0.248730964532687,NA,NA,0.029006526610245,0.0464104420013102,0.039158810348749,0.942790506247618
"HND","rural","1","female",NA,NA,423.266138213475,754.222221374512,1966.29105820403,10900,0.232505643278223,0.530474040741161,0.018625277051524,0.096674057286291,NA,0.701995565417218,0.013303769448117,0.191574278997846,0.464301552684245,0.464301552684245,0.013303769448117,0.178270509549729,0.414634146920448,0.414634146920448,NA,NA,0.195121951026517,0.135698447843274,0.095787139498923,0.859653741305674
"HND","rural","2","female",NA,NA,1124.78291787572,1553,4165.15059566888,12320,0.281402573669612,0.517532179669943,0,0.0849015318235948,NA,0.719912472924897,0.0148796496209909,0.254704594603128,0.507221007122737,0.507221007122737,0.0148796496209909,0.235448577344475,0.407439825678152,0.407439825678152,NA,NA,0.143544857821213,0.0796498908319307,0.0621444202812798,0.883836285163149
"HND","rural","3","female",NA,NA,1990.01977748938,2650,7778.76518390407,22893.3333129883,0.361328124097482,0.497395833837533,0.00651041669691866,0.0423177085299713,NA,0.912109374591598,0.0423177085299713,0.337890624763026,0.513020833393837,0.513020833393837,0.0423177085299713,0.321614583020729,0.467447916515407,0.467447916515407,NA,NA,0.019531250090756,0.0872395832224093,0.0807291665254907,0.901041666464987
"HND","rural","4","female",NA,NA,3630.22766592795,4781.33333333333,12677.6625920004,40186.6668395996,0.385576923403201,0.424038462011381,0,0.0932692307435685,NA,0.880769231077178,0.0596153844614109,0.575000000667219,0.267307691801779,0.267307691801779,0.0596153844614109,0.563461539466033,0.219230768541554,0.219230768541554,NA,NA,0.0499999998093659,0.0480769232602252,0.03846153860818,0.90288461615815
"HND","rural","5","female",NA,NA,7604.00226070414,15900,19380.6632913073,67139.01953125,0.49303135850592,0.393728222828028,0,0.051369863257849,NA,0.90582191736061,0.0684931510104654,0.614726025566132,0.299657535670786,0.299657535670786,0.0684931510104654,0.597602737813516,0.239726028536629,0.239726028536629,NA,NA,0.0171232877526163,0,0,0.938129444591797
