"iso","scope","quintile","gender","population","population_perc","ave_income_pc","max_income_pc","ave_hh_income","max_hh_income","access_water_piped_house","access_water_piped_plot","access_water_other_min","access_water_other_max","access_water_daily","access_san_exclusive","access_sewer","access_septic","access_latrine_min","access_latrine_max","access_sewer_exclusive","access_septic_exclusive","access_latrine_exclusive_min","access_latrine_exclusive_max","access_water_piped_house_daily","access_water_piped_plot_daily","hygiene_defecation","access_latrines_unimproved_min","access_latrines_unimproved_exclusive_min","access_water_ub","access_water_lb","year"
"CRI","country","2","male",NA,NA,106940.98142261,135000,386770.614090195,1190345.47753906,0.917946182412279,0.0174178951271813,0,0.06079334454757,NA,0.983560215614302,0.149957274832996,0.823574618563682,0,0.0191054048679819,0.147017568373703,0.818049905144755,0,0.0171330606804856,NA,NA,0.00677691013741919,0.00058579159792127,0.00135968141535847,0.99615742208703,0.93536407753946,2018
"CRI","country","2","female",NA,NA,106082.156792106,135000,330410.421543288,1083899.34375,0.951930691501156,0.0131933225632741,0,0.0293246539326555,NA,0.98918242579746,0.211037726883968,0.779910671861636,0,0.0019164370109918,0.207996768982229,0.77678260318667,0,0.00127498495359372,NA,NA,0.00307263454654883,0.0040625296968545,0.00312806867496596,0.994448667997086,0.96512401406443,2018
"CRI","country","3","male",NA,NA,173461.424035646,219583.3359375,594421.349483609,1754220,0.944235365509606,0.0100872453569394,0,0.0420151069141546,NA,0.990029862504724,0.17741841042047,0.813122468207877,0,0.00722874891542151,0.175688407918621,0.807916491448465,0,0.006424963137639,NA,NA,0.00524856143638115,-0.00301818898015016,1.11022302462516e-16,0.9963377177807,0.954322610866545,2018
"CRI","country","3","female",NA,NA,173332.400259833,218985.552083333,514038.616927633,1621606.48046875,0.957792755520923,0.0153196070082985,0,0.0249274989757473,NA,0.990817875820406,0.258087579630626,0.735975771402865,0,0.0019681718495192,0.255733806765691,0.730328323197918,0,0.0019681718495192,NA,NA,0.0053502140888971,-0.00138173697190735,0.00278757400727825,0.998039861504969,0.973112362529221,2018
"CRI","country","4","male",NA,NA,300092.557811131,405000,919277.99634533,3466967.70703125,0.96292410296898,0.00751594606386736,0,0.0283549064012798,NA,0.991029689804907,0.252212711142507,0.740364837630633,0,0.0032463485071991,0.247418503667075,0.740364837630633,0,0.0032463485071991,NA,NA,0.00669526916124743,-0.00251916644158667,0,0.998794955434128,0.970440049032848,2018
"CRI","country","4","female",NA,NA,295730.036351374,403753.333333333,822036.938556745,3072656.59375,0.976943704211115,0.0125556567285121,0,0.0105006390603724,NA,0.997527295813946,0.305479211742003,0.691187649845038,0,0.00111939986801106,0.305479211742003,0.689817638066278,0,0.00111939986801106,NA,NA,0.00492034718103369,-0.00270660863608652,0.00111104613765278,1,0.989499360939628,2018
"CRI","country","5","male",NA,NA,847411.009169772,21090732.671875,2083337.77744968,21090732.671875,0.981914181218771,0.00330191109050636,0,0.0147839076907227,NA,0.996522948539638,0.307252871786947,0.690351826095915,0,0.00149899551846701,0.307252871786947,0.68841497965281,0,0.000855097099881523,NA,NA,0.00251893061350641,-0.00162262401483537,1.11022302462516e-16,1,0.985216092309277,2018
"CRI","country","5","female",NA,NA,814519.108878352,11346400,1722027.90919041,11346400,0.976189670344548,0.0064560346578217,0,0.0173542949976308,NA,0.998620794693021,0.401027211805321,0.596645908075543,0,0.000947674812157314,0.401027211805321,0.596645908075543,0,0.000947674812157314,NA,NA,0,0.00137920530697899,0,1,0.982645705002369,2018
"CRI","urban","1","male",NA,NA,50302.1000654366,80559.6640625,191649.652444055,7e+05,0.938610987047789,0.0227556945064761,0,0.0246092005359536,NA,0.971817775792765,0.198246985261277,0.762047789191603,0,0.0218512728896829,0.18974988834301,0.755716837874051,0,0.0218512728896829,NA,NA,0.0145600714604734,0.00329388119696294,0.00449977668602064,0.985975882090219,0.961366681554265,2018
"CRI","urban","2","male",NA,NA,107663.952035103,135000,402889.968003875,1190345.47753906,0.970214986815119,0.0163986961617345,0,0.00797502197480223,NA,0.982520876062115,0.22947187225315,0.753882215060064,0,0.00850607969528274,0.225607969528274,0.748708980369177,0,0.00588741576325813,NA,NA,0.00599728977439203,0.00214254321711105,0.00231651040140646,0.994588704951655,0.986613682976853,2018
"CRI","urban","3","male",NA,NA,173512.109389325,219583.3359375,616540.106195458,1754220,0.976927308211075,0.00956213124759816,0,0.01193570992608,NA,0.990046039891192,0.225768775760864,0.769875895743382,0,0.00312709571926969,0.224224065827249,0.763832689076263,0,0.00198928498768,NA,NA,0.0028407592437703,-0.00161252646728594,-1.11022302462516e-16,0.998425149384753,0.986489439458673,2018
"CRI","urban","4","male",NA,NA,301728.471645348,405000,947599.314576257,3466967.70703125,0.989081018840206,0.00694844255623275,0,0.00316319575417072,NA,0.991814072912324,0.306340288393454,0.691581796404016,0,0,0.300232276508308,0.691581796404016,0,0,NA,NA,0.00292496343795703,-0.000847048235426362,0,0.999192657150609,0.996029461396438,2018
"CRI","urban","5","male",NA,NA,862676.797841636,21090732.671875,2156959.42650883,21090732.671875,0.992525881156125,0.0031715636407157,0,0.0043025552031596,NA,0.996708754712465,0.349727724253486,0.648237687750583,0,0.00099335766860152,0.349727724253486,0.645987672790378,0,0.00099335766860152,NA,NA,0.0029262162647358,-0.00188498593740638,0,1,0.99569744479684,2018
"CRI","urban","1","female",NA,NA,49067.0797036258,80582.4,174289.181772846,984941.6640625,0.954771528077062,0.0165631952290543,0,0.0157711436991136,NA,0.980303542101033,0.252734324950788,0.716713452063411,0,0.0197779926152843,0.249705892630426,0.704960805097085,0,0.0197779926152843,NA,NA,0.00377389258383516,0.00700033778668185,0.00585885175823797,0.98710586700523,0.971334723306116,2018
"CRI","urban","2","female",NA,NA,106871.079275788,135000,345426.37566733,1083899.34375,0.984609906190534,0.00403948232309182,0,0.00478506170503989,NA,0.992232620767168,0.262644247354306,0.729755294170014,0,0,0.261108576388502,0.726728464440315,0,0,NA,NA,0.00292667727540812,0.00467378120027151,0.0043955799383506,0.993434450218666,0.988649388513626,2018
"CRI","urban","3","female",NA,NA,173389.906626476,218985.552083333,520357.142764123,1621606.48046875,0.980501619771398,0.0100344328762658,0,0.0082211038894888,NA,0.991503840590045,0.308245553269086,0.686721949430533,0,0,0.305260691509953,0.682708176280027,0,0,NA,NA,0.0042073307389825,0.000825166561398527,0.00353497280006521,0.998757156537153,0.990536052647664,2018
