"iso","scope","quintile","gender","population","population_perc","ave_income_pc","max_income_pc","ave_hh_income","max_hh_income","access_water_piped_house","access_water_piped_plot","access_water_other_min","access_water_other_max","access_water_daily","access_san_exclusive","access_sewer","access_septic","access_latrine_min","access_latrine_max","access_sewer_exclusive","access_septic_exclusive","access_latrine_exclusive_min","access_latrine_exclusive_max","access_water_piped_house_daily","access_water_piped_plot_daily","hygiene_defecation","access_latrines_unimproved_min","access_latrines_unimproved_exclusive_min","access_water","year"
"CHL","country","2","male",NA,NA,143753.264056431,175000,515748.92138935,2591870,0.885683993986866,0.0209921671018277,0,0.0561879895561358,NA,NA,0.806070100482633,0.125307381913126,0.0591502492285782,0.0591502492285782,NA,NA,NA,NA,NA,NA,0.00843579397104201,0.00103647440462051,NA,0.96286415064483,2017
"CHL","country","2","female",NA,NA,143686.964486152,175000,443938.000231499,2049646,0.931305633196142,0.0168956036136554,0,0.0318177764368569,NA,NA,0.88072698154273,0.0758233855343728,0.0378006872852234,0.0378006872852234,NA,NA,NA,NA,NA,NA,0.00493547450574098,0.000713471131933208,NA,0.980019013246654,2017
"CHL","country","3","male",NA,NA,214903.272697696,262103,726577.764801952,3006755,0.912146462868461,0.0181792856858597,0,0.0449377493012677,NA,NA,0.847711555946036,0.103648102172575,0.0430566057374113,0.0430566057374113,NA,NA,NA,NA,NA,NA,0.00412045441326382,0.00146328173071342,NA,0.975263497855588,2017
"CHL","country","3","female",NA,NA,213953.655983634,262186.25,602653.477198343,2618402,0.943436138341532,0.0141285979444275,0,0.0280612951610541,NA,NA,0.904238183624282,0.0667170599851986,0.0250733143632831,0.0250733143632831,NA,NA,NA,NA,NA,NA,0.00324720297294195,0.000724239054294196,NA,0.985626031447014,2017
"CHL","country","4","male",NA,NA,337321.093912527,442500,1003531.17078506,6101922,0.932313045060205,0.0185164129211247,0,0.0323667693777075,NA,NA,0.889406076248735,0.0772152042661088,0.0287979397150621,0.0287979397150621,NA,NA,NA,NA,NA,NA,0.00436332419925184,0.000217455570842295,NA,0.983196227359038,2017
"CHL","country","4","female",NA,NA,336649.309663765,442333,845830.525192466,4185554,0.957250013727967,0.0145758058316402,0,0.0183471528197243,NA,NA,0.931239360825874,0.0458733732359563,0.0181297018285652,0.0181297018285652,NA,NA,NA,NA,NA,NA,0.00328372961396958,0.00147383449563454,NA,0.990172972379331,2017
"CHL","country","5","male",NA,NA,1052483.90555372,48898332,2476337.21729091,87050000,0.960130736181765,0.0135454281873534,0,0.0191913334563378,NA,NA,0.93475579219273,0.0485410791006616,0.0134426315928201,0.0134426315928201,NA,NA,NA,NA,NA,NA,0.00242494530694009,0.000835551806847801,NA,0.992867497825457,2017
"CHL","country","5","female",NA,NA,980456.718478469,22029164,2015521.30215306,79767502,0.971825985202891,0.0136044386325051,0,0.00914630334822712,NA,NA,0.964432431621506,0.0261512265497833,0.00854121712344009,0.00854121712344009,NA,NA,NA,NA,NA,NA,0.000372553088815156,0.000502571616455394,NA,0.994576727183624,2017
"CHL","urban","1","male",NA,NA,75536.0590327191,113177,292440.541988128,1487700,0.967894460881615,0.0244326055203925,0,0.00330980113104378,NA,NA,0.952754578480207,0.023283303996105,0.0164741020935545,0.0164741020935545,NA,NA,NA,NA,NA,NA,0.00733820830680499,0.000149807123328682,NA,0.995636867533051,2017
"CHL","urban","2","male",NA,NA,144189.460620327,175000,527000.922925314,2591870,0.975446314187844,0.019456894071087,0,0.00233553681870322,NA,NA,0.964089889589221,0.0229316210005164,0.00812017864393017,0.00812017864393017,NA,NA,NA,NA,NA,NA,0.00462771346018156,0.000230597306150382,NA,0.997238745077635,2017
